facility_name,street,city,state,zip,violation_program,violation_type,inspection_date,naics_code
BIG BLUE BUS CITY OF SANTA MONICA,1620 6TH ST,SANTA MONICA,CA,90401,CWA,Yes,,
BIG BLUE HILLS DISPOSAL FACILITY,11 MILIES NORTHEAST OF COALINGA,COALINGA,CA,93210,CWA,No,,
BIG BUZZARD MINE,UNKNOWN,UNKNOWN,CA,00000,CWA,No,,
BIG CHIEF LODGE,UNKNOWN,UNKNOWN,CA,00000,CWA,No,,
BIG CHIEF LODGE,7320 RIVER RD HWY 89,TRUCKEE,CA,96161,CWA,No,,
BIG CREEK POWERHOUSE NO. 1 WWTP,SPRUCE AVENUE,BIG CREEK,CA,93605,CWA,No,05/07/2013,
BIG DOG VINEYARDS,4545 FELTER ROAD,MILPITAS,CA,95035,CWA,No,,
BIG G'S BAY AREA BOATWORKS,396  3RD ST.,SAN RAFAEL,CA,94901,CWA,No,,
BIG G'S PALLETS AND SKIDS,1181 S WILSON WAY,STOCKTON,CA,95206,CWA,Yes,12/05/2022,
BIG INK PRINTING,1711  BRANHAM LN. A-5,SAN JOSE,CA,95118,CWA,No,,
BIG LAGOON,109465 US HIGHWAY 101 N.,TRINIDAD,CA,95570,CWA,No,,
BIG LAGOON LOG YARD,109461 HIGHWAY 101 NORTH STE 2,TRINIDAD,CA,95570,CWA,No,,
BIG M AUTOMOTIVE,1201 OLD HWY 99W,WILLIAMS,CA,95987,CWA,No,04/17/2018,
BIG MEADOWS TEMPORARY MOBILE CONCRETE PLANT,GENERALS HIGHWAY AT EASTERN BIG MEADOWS CG ROAD,SEQUOIA NATIONAL PARK,CA,96002,CWA,No,,
BIG O TIRES & SERVICE,2021 E LA PALMA AVE,ANAHEIM,CA,92806,CWA,No,,
BIG OAK FLAT GROVELAND UNIFIED SCHOOL DISTRICT,19177 STATE HIGHWAY 120 GROVELAND CA 95321,GROVELAND,CA,95321,CWA,No,,
BIG PENNY CAR WASH,17509PIONEER,ARTESIA,CA,90701,CWA,No,,
BIG RIVER ELEMENTARY SCHOOL,BLM LAND NW BIG RIVER INDIAN RESERVATION,NEEDLES,CA,92363,CWA,No,,
BIG ROCK,0 INTER 155TH HWY 138,LOS ANGELES,CA,90065,CWA,No,,
BIG ROCK CREEK MINE,13114 EAST AVENUE T,PALMDALE,CA,93543,CWA,No,,
BIG ROCK MESA DRAINAGE FAC,BIG ROCK DR,MALIBU,CA,00000,CWA,No,12/04/2006,
BIG ROCK MESA DRAINAGE FACILITY,BIG ROCK,MALIBU,CA,90265,CWA,No,03/17/2022,
BIG SANDY RANCHERIA WASTEWATER IMPROVEMENT PROJECT,37162 JOSE BASIN ROAD,AUBERRY,CA,93602,CWA,No,,
BIG SANDY RANCHERIA WATER SYSTEM IMPROVEMENTS,37162 JOSE BASIN RD,AUBERRY,CA,93602,CWA,No,,
BIG STUDIO,1247 E HILL ST,SIGNAL HILL,CA,90755,CWA,No,08/20/2019,
BIG VALLEY RANCHERIA COMMERCIAL CENTER,SODA BAY RD,LAKEPORT,CA,95453,CWA,No,,
BIG VALLEY RANCHERIA WATER TREATMENT PLANT IMPROVEMENTS,1135 SODA BAY ROAD,LAKEPORT,CA,94543,CWA,No,,
BIG WATER WELDING,1450 RIVER ROAD,TAHOE CITY,CA,96145,CWA,No,,
BIG WATER WELDING,1750 RIVER RD # B,TAHOE CITY,CA,96145,CWA,No,07/25/2024,
BIGELOW'S MACHINING,1627 ROGERS AVE,SAN JOSE,CA,95112,CWA,No,,
BIGGS WWTP,3016 SIXTH STREET,BIGGS,CA,95917,CWA,No,12/07/2012,
BIJOU PARK CREEK WATERSHED RESTORATION,3592 LLOYD AVENUE,SOUTH LAKE TAHOE,CA,96150,CWA,No,07/24/2018,
BIKE DOG BREWING,2534 INDUSTRIAL BLVD #110,WEST SACRAMENTO,CA,95691,CWA,No,,
BIKE DOG BREWING,2534 INDUSTRIAL BLVD #110,WEST SACRAMENTO,CA,95691,CWA,No,01/05/2018,
BILL BINNS,60 KUNZLER RANCH RD,UKIAH,CA,95482,CWA,No,11/01/2022,
BILL MCKENZIE,9835 PACIFIC HWY,SAN DIEGO,CA,92110,CWA,No,,
BILL ZENOVIC,:             17068 STATE ROUTE 67,RAMONA,CA,92065,CWA,No,,
BILL ZENOVIC,:             17068 STATE ROUTE 67,RAMONA,CA,92065,CWA,No,,
BILL ZENOVIC,:             17068 STATE ROUTE 67,RAMONA,CA,92065,CWA,No,,
BILL ZENOVIC,:             17068 STATE ROUTE 67,RAMONA,CA,92065,CWA,No,,
BILLY WING,7010 CHILI HILL ROAD,NEWCASTLE,CA,95658,CWA,No,,
BILTMORE FLOORING DESIGN,783 PINEFALLS AVE,DIAMOND BAR,CA,91789,CWA,No,,
BILTMORE METAL FABRICATORS,1368 W 11TH ST,LONG BEACH,CA,90813,CWA,No,06/21/2018,
BIMBO BAKERIES,13191 JURUPA AVENUE,FONTANA,CA,93401,CWA,No,,
BIMBO BAKERIES USA,2069 ALDERGROVE AVE,ESCONDIDO,CA,92029,CWA,No,,
BIMBO BAKERIES USA,480 S VAIL AVE,MONTEBELLO,CA,90640,CWA,Yes,05/08/2024,
BIMBO BAKERIES USA,5662 EASTGATE DRIVE,SAN DIEGO,CA,92121,CWA,No,,
BIN DOCTOR,1057 PELLET AVENUE,SALINAS,CA,93901,CWA,No,,
BIN TO BOTTLE,110 CAMINO ORUGA,NAPA,CA,94558,CWA,Yes,,
BINGHAM NURSERY,115 VEILE AVENUE,BEAUMONT,CA,92223,CWA,No,,
BIO RAD LABORATORIES,2000 ALFRED NOBEL DR,HERCULES,CA,94547,CWA,No,,
BIO RAD LABORATORIES,487 AVIATION BLVD 100,SANTA ROSA,CA,95403,CWA,No,,
BIO RAD LABORATORIES,9500 JERONIMO ROAD,IRVINE,CA,92618,CWA,No,,
BIO RAD LABORATORIES,5500 EAST 2ND STREET,BENICIA,CA,94510,CWA,No,,
BIO RAD LABORATORIES,925 ALFRED NOBEL DR,HERCULES,CA,94547,CWA,No,,
BIO RAD LABORATORIES,5731 WEST LAS POSITAS BLVD.,PLEASANTON,CA,94588,CWA,No,07/27/2022,
BIO RAD LABORATORIES,3110 REGATTA BLVD,RICHMOND,CA,94804,CWA,No,,
BIOCELL LABORATORIES INCORPORATED,2001  UNIVESITY DRIVE,RANCHO DOMINGUEZ,CA,90220,CWA,No,02/12/2019,
BIOLEGEND,11080 ROSELLE ST,SAN DIEGO,CA,92121,CWA,No,,
BIOLEGEND PACHTS,9727 PACIFIC HEIGHTS BLVD,SAN DIEGO,CA,92121,CWA,No,,
BIOMECHANICAL ANALYSIS,1050 W CENTRAL AVE,BREA,CA,92821,CWA,No,,
BIOMECHANICAL SERVICES,20509 EARLGATE ST,WALNUT,CA,91789,CWA,No,,
BIOMECHANICAL SERVICES,20509 EARLGATE STREET,DIAMOND BAR,CA,91789,CWA,No,10/30/2019,
BIOMEDICAL LIFE SYSTEMS,2448 CADES WAY,VISTA,CA,92081,CWA,No,,
BIOSENSE WEBSTER,15715 ARROW HWY,IRWINDALE,CA,91706,CWA,No,03/07/2019,
BIOSOLIDS TREATMENT,UNKNOWN,SALIDA,CA,00000,CWA,No,12/06/2006,
BIOTONE,4757 OLD CLIFFS ROAD,SAN DIEGO,CA,92120,CWA,No,,
BIPAC POLISHING & PLATING,1441 N RED GUM ST,ANAHEIM,CA,92806,CWA,No,,
BIPLANE ADVENTURES VINDEMIA WINERY,33133 VISTA DEL MONTE,TEMECULA,CA,92591,CWA,No,,
BIRCH HILLS GOLF COURSE RECONSTRUCTION OCFCD LOFTUS CHANNEL OCFCD EASEMENT AREA,BIRCH ST & KRAEMER BLVD,BREA,CA,92823,CWA,No,,
BIRDWELL ENTERPRISES,2129 S WRIGHT ST,SANTA ANA,CA,92705,CWA,No,07/30/2018,
BIRO & SONS,1160 FOLSOM ST,SAN FRANCISCO,CA,94102,CWA,No,03/31/2006,
BISHAMON,5651 E FRANCIS ST,ONTARIO,CA,91761,CWA,No,,
BISHOP SEWAGE TREATMENT PLANT,377 WEST LINE STREET 1236,BISHOP,CA,93514,CWA,No,,
BISHOP WASTE DISPOSAL,100 SUNLAND RESERVATION RD,BISHOP,CA,93514,CWA,No,01/29/2019,
BISHOP WASTEWATER TREATMENT PLANT,377 WEST LINE ROAD,BISHOP,CA,93514,CWA,No,,
BISHOP WS,NOT APPLICABLE,NOT APPLICABLE,CA,93950,CWA,No,,
BISON ENGINEERING,15535 TEXACO AVENUE,PARAMOUNT,CA,90723,CWA,No,10/28/2022,
BITETTO COMPLETE AUTO REPAIR,1011 N GROVE ST,ANAHEIM,CA,92806,CWA,No,,
BITNEY SPRINGS WWTR PONDS,BITNEY SPRINGS RD,NEVADA CITY,CA,95959,CWA,No,05/15/2003,
BITU GROUP,15870 BERNARDO CENTER DRIVE,SAN DIEGO,CA,92127,CWA,No,,
BIXBY PIT,BIXBY ROAD AT END,SAN JUAN BAUTISTA,CA,95023,CWA,Yes,,
BJ SERVICES SANTA FE SPRINGS,11927 GREENSTONE AVENUE,SANTA FE SPRINGS,CA,90670,CWA,No,,
BJ VENDING,546 VANGUARD WY,BREA,CA,92821,CWA,No,,
BK AUTO WRECKING,14134 GARFIELD AVENUE,PARAMOUNT,CA,90723,CWA,No,,
BK CELLARS URBAN WINERY,2225 BARHAM DR STE D,ESCONDIDO,CA,92029,CWA,No,,
BKK LANDFILL,2210 S SOUTH AZUSA AVE,WEST COVINA,CA,91792,CWA,No,12/07/2005,
BLACK & WHITE EMERGENCY VEHICLES,590 SOUTH VINCENT AVENUE,AZUSA,CA,91702,CWA,No,02/20/2020,
BLACK ANGEL MINE,27300 HODGE RD,BARSTOW,CA,92342,CWA,No,,
BLACK BICYCLE FARM,24800 COUNTY RD 101A,DAVIS,CA,95616,CWA,No,,
BLACK BUTTE AUTO DISMANTLER,800 HIGHWAY 97,WEED,CA,96094,CWA,No,,
BLACK BUTTE AUTO WRECKER,800 HWY 97,WEED,CA,96094,CWA,No,05/07/2012,
BLACK BUTTE WS,NOT APPLICABLE,FLOURNOY,CA,96021,CWA,No,,
BLACK OAK FOUNDRY,2141 EAST PHILADELPHIA STREET,ONTARIO,CA,91761,CWA,No,,
BLACK OAK MINE SCHOOL DISTRICT,6540 WENTWORTH SPRINGS RD,GEORGETOWN,CA,95634,CWA,No,11/14/2019,
BLACK OAK RANCH - 401 CERT,50250HIGHWAY 101,LAYTONVILLE,CA,95454,CWA,No,06/03/2019,
BLACK OXIDE INDUSTRIES,1745 ORANGETHORPE,ANAHEIM,CA,92801,CWA,Yes,,
BLACK OXIDE SERVICE,1070 LINDA VISTA,SAN MARCOS,CA,92078,CWA,No,05/03/2007,
BLACK PLAGUE BREWING,2550 JASON COURT,OCEANSIDE,CA,92056,CWA,No,,
BLACK POINT CINDER MINE,US HWY 395,LEE VINING,CA,93546,CWA,No,,
BLACK ROCK FISH HATCHERY,1 EAST BLACK ROCK SPRINGS ROAD,INDEPENDENCE,CA,93526,CWA,Yes,06/05/2012,
BLACK ROCK RESERVOIR,UNKNOWN,LAKESHORE,CA,93634,CWA,No,09/12/2019,
BLACK SHEEP FINDS,1500 E CHESTNUT CT,LOMPOC,CA,93436,CWA,No,,
BLACK STALLION WINERY,4089 SILVERADO TRAIL,NAPA,CA,94558,CWA,No,,
BLACKBIRD VINEYARDS,831 LATOUR COURT,NAPA,CA,94558,CWA,No,,
BLACKBIRD VINEYARDS,831 LATOUR COURT,NAPA,CA,94558,CWA,No,,
BLACKHAWK MEADOWS,2500 BLACKHAWK ROAD,DANVILLE,CA,94506,CWA,No,,
BLACKHAWK TRACT 6252,RENFRO ROAD AND NORIEGA ROAD,BAKERSFIELD,CA,93314,CWA,No,,
BLACKROCK LOGISTICS,15467 VALENCIA AVENUE,FONTANA,CA,92335,CWA,No,,
BLACKSTONE 6B,BRENTFORD WAY AND ROYAL OAKS DRIVE,EL DORADO HILLS,CA,95661,CWA,No,,
BLACKSTONE LOT W,CORNER OF BLACKSTONE PKWY AND CLUBVIEW DR,EL DORADO HILLS,CA,95762,CWA,No,01/08/2018,
BLACKSTONE UNITS 4 AND 5B,ROYAL OAKS DRIVE,EL DORADO HILLS,CA,95762,CWA,No,,
BLAGA PRECISION,11650 SEABOARD CIR,STANTON,CA,90680,CWA,No,11/19/2018,
BLAGA PRECISION INCORPORATED,11650 SEABOARD  CIRCLE,STANTON,CA,90680,CWA,No,10/29/2019,
BLAIN STUMPF TRUCKING,5561 5637 DAVIDSON RD,PLACERVILLE,CA,95667,CWA,No,12/22/2022,111998
BLAIR ADHESIVES,11034 LOCKPORT PL,SANTA FE SPRINGS,CA,90670,CWA,Yes,01/18/2023,
BLAKEMAN TILE AND MARBLE,5025 TRAFFIC WAY,ATASCADERO,CA,93422,CWA,No,,
BLANCHARD GRADING PLAN,15708 OLDE HWY 80,EL CAJON,CA,92021,CWA,No,,
BLANCO MARBLE & TILE,685 KINGS ROW  UNIT  G,SAN JOSE,CA,95112,CWA,No,,
BLAQUE DIAMOND,21500 NORDHOFF STREET UNIT A,CHATSWORTH,CA,91311,CWA,No,03/26/2021,
BLAST TECH BECAUSE RUST NEVER SLEEPS,1451 N WHITNEY,FRESNO,CA,93703,CWA,No,02/14/2024,
BLAZE TILE AND STONE,670 AND 672 ENTERPRISE STREET,ESCONDIDO,CA,92029,CWA,No,,
BLAZE TILE AND STONE,672 ENTERPRISE ST,ESCONDIDO,CA,92029,CWA,No,,
BLAZING STAR MILL/MINE,UNKNOWN,UNKNOWN,CA,00000,CWA,No,,
BLDG DEMOLITION OF FORMER COSTCO BLDG & STRP MALL,17301 E GALE AVE,INDUSTRY,CA,91744,CWA,No,09/12/2018,
BLENHEIM FACILITY MANAGEMENT,30753 LA PATA AVENUE,SAN JUAN CAPISTRANO,CA,92675,CWA,No,04/23/2019,
BLINKING OWL DISTILLERY,802 E WASHINGTON,SANTA ANA,CA,92701,CWA,No,,
BLITZ TRANSPORT,8867 WESTON ROAD,SANTEE,CA,92071,CWA,No,,
BLOCK 12E,718 LONGBRIDGE,SAN FRANCISCO,CA,94107,CWA,No,,
BLOCK 8 UTILITY RELOCATION,MISSION ROCK STREET EAST OF 3RD STREET,SAN FRANCISCO,CA,94158,CWA,No,,
BLOCK GRAPHICS,28401 MATTHEWS ROAD,ROMOLAND,CA,92585,CWA,No,02/15/2024,
BLOCKS 8/9/9A INFRASTRUCTURE IMPROVEMENTS,INTERSECTION OF TERRY A. FRANCOIS BLVD. AND CHINA,SAN FRANCISCO,CA,94158,CWA,No,,
BLOMBERG WINDOW SYSTEMS,1453 BLAIR AVENUE,SACRAMENTO,CA,95822,CWA,No,03/23/2022,
BLOMMER CHOCOLATE,1515 PACIFIC ST,UNION CITY,CA,94587,CWA,Yes,,
BLOOD FRACTIONATION & PROCESS,5555 VALLEY BLVD,LOS ANGELES,CA,90032,CWA,No,06/28/2006,
BLOOMINGTON DC,635 W VALLEY BLVD,BLOOMINGTON,CA,91730,CWA,No,,
BLOSSOM TILE & STONE,417 REYNOLDS CIR SUITE A,SAN JOSE,CA,95112,CWA,No,,
BLOW MOLDED PRODUCTS,4720 FELSPAR STREET,JURUPA VALLEY,CA,92509,CWA,No,,
BLOW MOLDED PRODUCTS,4720 FELSPAR STREET,JURUPA VALLEY,CA,92509,CWA,No,,
BLU HARBOR,1 UCCELLI BOULEVARD,REDWOOD CITY,CA,94063,CWA,No,,
BLUE APRON,3151 REGATTA BLVD,RICHMOND,CA,94804,CWA,No,,
BLUE BAIE VPBA1034A,32 AKASHI-MACHI CHUO-KU,"KOBE, JAPAN",CA,6500037,CWA,No,,
BLUE BARREL DISPOSAL,25772 SPRINGBROOK AVE,SAUGUS,CA,91350,CWA,No,,
BLUE BUS TOURS,50 QUINT STREET,SAN FRANCISCO,CA,92124,CWA,No,,
BLUE CROSS LABORATORIES,20950 CENTRE POINTE PKWY,SANTA CLARITA,CA,91350,CWA,No,,
BLUE DAISY CEMENT PROD,314 E COMPTON BLVD,ROSEWOOD,CA,90248,CWA,No,08/21/2017,
BLUE DIAMOND GROWERS SALIDA,4800 SISK ROAD,MODESTO,CA,95356,CWA,No,,
BLUE DIAMOND GROWERS TURLOCK,1300 NORTH WASHINGTON ROAD,TURLOCK,CA,95380,CWA,No,07/19/2017,
BLUE DIAMOND MATERIALS,11462 PENROSE STREET,SUN VALLEY,CA,91352,CWA,No,12/09/2015,
BLUE DIAMOND MATERIALS  INGLEWOOD,441 RAILROAD PL,INGLEWOOD,CA,90301,CWA,Yes,07/18/2023,
BLUE DIAMOND MATERIALS  SOUTH GATE,5625 SOUTHERN AVE,SOUTH GATE,CA,90280,CWA,No,08/09/2023,
BLUE DIAMOND MATERIALS  SUN VALLEY,11462 PENROSE ST,SUN VALLEY,CA,91352,CWA,Yes,07/27/2023,
BLUE DIAMOND MATERIALS  VICTORVILLE,15650 AIR EXPRESSWAY,VICTORVILLE,CA,92394,CWA,No,06/13/2023,
BLUE DOT SAFES,2707 NORTH GAREY AVENUE,POMONA,CA,91767,CWA,No,,
BLUE FRONT RECYCLING,2877  SOLANO AVE.,NAPA,CA,94558,CWA,No,,
BLUE FRONT RECYCLING,2877 SOLANO AVENUE,NAPA,CA,94558,CWA,No,09/15/2021,
BLUE GUM,1331 N BLUE GUM,PLACENTIA,CA,92806,CWA,No,,
BLUE JAY STONE WORKS,450 FOGG STREET,COLTON,CA,92324,CWA,No,,
BLUE LAKE RANCHERIA TOMA PROJECT,777 CASINO WAY,BLUE LAKE,CA,95525,CWA,No,,
BLUE LAKE SPRINGS WS,BLUE LAKE SPRINGS,ARNOLD,CA,95223,CWA,No,,
BLUE LEAD MINE,18272 RED DOG ROAD,GRASS VALLEY,CA,95945,CWA,No,,
BLUE LEAD MINE,18272 RED DOG ROAD,GRASS VALLEY,CA,95945,CWA,No,,
BLUE LINE TRANSFER STATION,500 E JAMIE COURT,SOUTH SAN FRANCISCO,CA,94083,CWA,No,,
BLUE MARBLE RECYCLING,443 VINELAND AVE,CITY OF INDUSTRY,CA,91790,CWA,No,,
BLUE MOUNTAIN MINERALS PR,WEST END OF CHIMNEY ROCK ROAD,PASO ROBLES,CA,93446,CWA,No,,
BLUE PACIFIC ALBALONE,P.O. BOX 1238,EL GRANADA,CA,94018,CWA,No,,
BLUE PACIFIC FLAVORS,1354 S MARION CT,CITY OF INDUSTRY,CA,91745,CWA,No,,
BLUE RIBBON FROZEN FOODS,303 INDUSTRIAL WAY,WATSONVILLE,CA,95076,CWA,No,11/13/2024,
BLUE RIBBONCONTAINER,11106 SHOE MAKER AVE,SANTA FE SPRINGS,CA,90605,CWA,No,,
BLUE RIDGE QUARRY,24951 GEYSERS ROAD,HOPLAND,CA,95449,CWA,No,08/16/2019,
BLUE ROCK QUARRY,24 E SOUTH FORK MOUNTAIN RD,REDDING,CA,96002,CWA,Yes,08/23/2022,
BLUE ROCK QUARRY,7888 HWY 116,FORESTVILLE,CA,95436,CWA,No,05/21/2019,
BLUE SKY GOLDEN STATE,3407 GRAPEVINE ST,MIRA LOMA,CA,91752,CWA,No,,
BLUE STAR ELECTRONICS,30502 HUNTWOOD AVENUE,HAYWARD,CA,94544,CWA,No,10/11/2019,
BLUE STAR METALS,3840 WACKER DRIVE,JURUPA VALLEY,CA,91752,CWA,No,,
BLUEDOT SAFES,2707 N GAREY AVENUE,POMONA,CA,91767,CWA,No,06/05/2019,
BLUETRITON,1566 E WASHINGTON BLVD,LOS ANGELES,CA,90021,CWA,No,,
BLUETRITON BRANDS,8670 YOUNGER CREEK RD,SACRAMENTO,CA,95828,CWA,No,,
BLUM PHASE 2,74689 DESERT ARROYO TRAIL,INDIAN WELLS,CA,92210,CWA,No,,
BLYTHE AIRPORT,17710 HOBSON WAY,BLYTHE,CA,92225,CWA,No,,
BLYTHE ENERGY,385 NORTH BUCK BOULEVARD,BLYTHE,CA,92225,CWA,No,,
BLYTHE LANDFILL,1000 MIDLAND RD,BLYTHE,CA,92225,CWA,No,,
BLYTHE RWRF,440 SOUTH MAIN ST.,BLYTHE,CA,92225,CWA,No,12/11/2017,
BLYTHE SITE,RIVERSIDE COUNTY,BLYTHE,CA,92226,CWA,No,04/18/1997,
BLYTHE SOLAR POWER PROJECT,BLACK ROCK ROAD,BLYTHE,CA,92225,CWA,No,,
BM HVAC FITTING SUPPLY,6215 RIVERCREST DR,RIVERSIDE,CA,92507,CWA,No,10/31/2022,
BM TECH AUTO DISMANTLING,3440 SUNRISE BLVD,RANCHO CORDOVA,CA,95661,CWA,No,,
BM TECH AUTO DISMANTLING,3460 SUNRISE BLVD,RANCHO CORDOVA,CA,95742,CWA,No,,
BMC MODESTO NATHAN BFS,2724 NATHAN LANE,MODESTO,CA,95357,CWA,No,,
BMI PRODUCTS,990 AMES AVE,MILPITAS,CA,95035,CWA,No,,
BMK PRECISION,2049 S HELLMAN AVE UNIT C,ONTARIO,CA,91761,CWA,No,04/02/2018,
BMK PREMIUM FENCE,1018 W GLADSTONE STREET,AZUSA,CA,91702,CWA,Yes,10/04/2022,
BMW OF MURRIETA,41430 AUTO MALL PKWY,MURRIETA,CA,92562,CWA,No,,
BNA COLOR INDUSTRY,5000 DISTRICT BLVD,VERNON,CA,90058,CWA,No,01/31/2019,
BNI HARLOW QUARRY,9001 CAJALCO RD,CORONA,CA,92883,CWA,No,,
BNS BREWING AND DISTILLING,10960 WHEATLANDS AVENUE,SANTEE,CA,92071,CWA,No,,
BNSF COMMERCE RAILYARD,6300 SHEILA ST,COMMERCE,CA,90040,CWA,No,,
BNSF EASTERN INTERMODAL,2818 SOUTH EASTERN AVENUE,COMMERCE,CA,90040,CWA,No,,
BNSF LA JUNCTION RAILWAY,4433 EXCHANGE AVE,LOS ANGELES,CA,90058,CWA,No,,
BNSF LA MIRADA FACILITY,14503 MACAW ST,LA MIRADA,CA,90638,CWA,Yes,04/29/2025,
BNSF NEEDLES FACILITY,834 FRONT ST,NEEDLES,CA,92363,CWA,No,11/14/2018,
BNSF NIMITZ FUELING TRACK,2980 NIMITZ ROAD,LONG BEACH,CA,90802,CWA,No,,
BNSF OAKLAND INTERNATIONAL GATEWAY,333 MARITIME STREET,OAKLAND,CA,94607,CWA,No,,
BNSF RAILWAY ALMOND (MARIPOSA) INTERMODAL,6540 SOUTH AUSTIN ROAD,STOCKTON,CA,95215,CWA,No,,
BNSF RAILWAY BAKERSFIELD,1501 F ST,BAKERSFIELD,CA,93301,CWA,No,,
BNSF RAILWAY BARSTOW,200 N AVENUE H,BARSTOW,CA,92311,CWA,No,05/21/2012,
BNSF RAILWAY BARSTOW,200 N AVENUE H,BARSTOW,CA,92311,CWA,No,,
BNSF RAILWAY CALWA,3901 E VINE AVE,FRESNO,CA,93725,CWA,No,,
BNSF RAILWAY CORONA,RADIO RD AND SAMPSON AVE,CORONA,CA,92879,CWA,No,,
BNSF RAILWAY CORONA,RADIO ROAD AND SAMPSON AVENUE,CORONA,CA,92879,CWA,No,,
BNSF RAILWAY HANFORD-KINGS PARK,10490 IDAHO AVENUE,HANFORD,CA,93230,CWA,No,,
BNSF RAILWAY HOBART,3770 E WASHINGTON BLVD,LOS ANGELES,CA,90023,CWA,Yes,,
BNSF RAILWAY KAISER,8798 DEPOT RD,FONTANA,CA,92335,CWA,No,,
BNSF RAILWAY MERCED,324 W 24TH STREET,MERCED,CA,95340,CWA,No,,
BNSF RAILWAY PITTSBURG,1 WEST SANTA FE AVENUE,PITTSBURG,CA,94565,CWA,No,,
BNSF RAILWAY PORT OF RICHMOND,861 WHARF STREET,RICHMOND,CA,94804,CWA,No,,
BNSF RAILWAY RICHMOND,980 HENSLEY ST,RICHMOND,CA,94801,CWA,No,,
BNSF RAILWAY RIVERBANK,3243 TALBOT AVE,RIVERBANK,CA,95367,CWA,No,,
BNSF RAILWAY SAN BERNARDINO,1535 W 4TH STREET,SAN BERNARDINO,CA,92411,CWA,No,,
BNSF RAILWAY SAN DIEGO,1342 CESAR E CHAVEZ PKWY,SAN DIEGO,CA,92113,CWA,No,,
BNSF RAILWAY STOCKTON,801 DIAMOND ST,STOCKTON,CA,95205,CWA,No,,
BNSF RAILWAY VICTORVILLE,16752 E ST,VICTORVILLE,CA,92392,CWA,No,,
BNSF RAILWAY WATSON,1302 LOMITA,WILMINGTON,CA,90744,CWA,No,,
BNSF TERMINAL ISLAND,100 NAVY WAY,SAN PEDRO,CA,90731,CWA,No,,
BOAT YARD AT GRAND MARINA,2021 ALASKA PACKER PLACE,ALAMEDA,CA,94501,CWA,No,02/06/2026,
BOATSWAYNE,BERTH 193,WILMINGTON,CA,92683,CWA,No,03/22/2012,
BOATSWAYNE,BERTH 193,WILMINGTON,CA,92683,CWA,No,,
BOATWORKS,2235 CLEMENT AVE,ALAMEDA,CA,94501,CWA,No,,
BOATYARD,13555 FIJI WAY,MARINA DEL REY,CA,90292,CWA,No,12/05/2018,
BOB HUBBARD HORSE TRANSPORTATION,3730 S RIVERSIDE AVE,COLTON,CA,92324,CWA,No,,
BOB MCGEE'S MACHINING,2735 SAN PABLO AVE,BERKELEY,CA,94702,CWA,No,,
BOB RICH SCHROEDER TRUCKING,30527 SAN ANTONIO ST,HAYWARD,CA,94544,CWA,No,,
"BOB YEAGAR, GOLD STAR DIARY",DAIRY RD,CORONA,CA,92880,CWA,No,03/02/2001,
BOBBY GREEN,3140 FOOTHILL BLVD,OROVILLE,CA,95966,CWA,No,,
BOBCAT ATHLETIC,2623 55TH STREET,HUNTINGTON PARK,CA,90255,CWA,No,06/20/2018,
BOBIC VPBE6243A,88 VOULIAGMENIS AVENUE,ATHENS,CA,16777,CWA,No,,
BOBRICK WASHROOM EQUIPMENT,6901 TUJUNGA AVENUE,NORTH HOLLYWOOD,CA,91605,CWA,No,,
BOC GASES,585888TH,SACRAMENTO,CA,95828,CWA,No,,
BODE CONCRETE,450 AMADOR STREET,SAN FRANCISCO,CA,94124,CWA,No,09/08/2010,
BODEGA FARMS,2000 ESTERO LN,SONOMA COUNTY,CA,94923,CWA,No,05/23/2022,
BODEGA MARINE LABORATORY,2099 WESTSHORE ROAD,BODEGA BAY,CA,94923,CWA,Yes,04/24/2024,
BODO ZACHAREK,9630 BLACK MOUNTAIN RD SUITE A,SAN DIEGO,CA,92126,CWA,No,,
BODY DESIGN SPORTSWEAR,5919 EAST OLYMPIC BOULEVARD,LOS ANGELES,CA,90022,CWA,No,,
BODYCOTE DEMOLITION,2829 2830 E WASHINGTON BLVD,LOS ANGELES,CA,90023,CWA,No,,
BODYCOTE THERMAL PROC,7474 GARDEN GROVE BLVD,WESTMINSTER,CA,92683,CWA,No,,
BODYCOTE THERMAL PROC,2900 S. SUNOL DR.,VERNON,CA,90023,CWA,No,03/29/2011,
BODYCOTE THERMAL PROCESSING,515 W APRA ST,RANCHO DOMINGUEZ,CA,90220,CWA,Yes,,
BODYCOTE THERMAL PROCESSING,2900 S SUNOL DR,VERNON,CA,90023,CWA,Yes,,
BODYCOTE THERMAL PROCESSING,4240 TECHNOLOGY DR,FREMONT,CA,94538,CWA,No,,
BODYCOTE THERMAL PROCESSING,3370 BENEDICT WAY,HUNTINGTON PARK,CA,90255,CWA,Yes,,
BODYCOTE THERMAL PROCESSING,9921 ROMANDEL AVE,SANTA FE SPRINGS,CA,90670,CWA,No,,
BOECKING MACHINING,170 GEMINI AVE,BREA,CA,92821,CWA,No,,
BOEGER WINERY,1709 CARSON,PLACERVILLE,CA,95667,CWA,No,09/10/2024,
"BOEING GWETS (GET H-B, SGSA GET, ADMIN GET)",10699 MATHER BLVD,RANCHO CORDOVA,CA,95670,CWA,No,05/30/2003,
BOEING SANTA SUSANA FIELD LABORATORY,5800 WOOLSEY CANYON RD,CANOGA PARK,CA,91304-1148,CWA,Yes,02/03/2016,
